folder,filename,path,database,width,height,depth,segmented,name,pose,truncated,difficult,xmin,ymin,xmax,ymax,ID,Date,Time,Lon,Lat,Altitude,North,Azimuth,Cam. Maker,Cam. Model,Title,Comment,Path,RelPath,Timestamp,Images,Link,Description,SENTIDO,geometry,index_right,COMPRIMENTO,KM,KM ESTACA,OFFSET
CRESCENTE,G0072004.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072004.JPG,Unknown,3341,2923,3,0,A-32b250_100x200_M,Unspecified,0,0,2300,1037,2459,1321,bf804b88-d2b3-4660-9c3b-371f9227b6a5,2025-05-09,14:37:54,-38.30852029997222,-4.093577699972222,28.213,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072004.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072004.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072004.JPG,2025-05-09 14:37:54,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072004.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072004.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072004.JPG"">G0072004.JPG</a>",CRESCENTE,POINT (576751.2425671193 9547495.882206757),2255,9.999999999897788,22.56,22+560,5.8
CRESCENTE,G0072016.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072016.JPG,Unknown,3341,2923,3,0,UNICA,Unspecified,0,0,2357,1004,2572,1331,642e7b56-938a-4050-84e1-7c18c9b837c2,2025-05-09,14:38:06,-38.30751999997222,-4.0936924,27.699,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072016.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072016.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072016.JPG,2025-05-09 14:38:06,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072016.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072016.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072016.JPG"">G0072016.JPG</a>",CRESCENTE,POINT (576862.2659646613 9547483.107103087),2266,10.000000000103993,22.67,22+670,5.8
CRESCENTE,G0072026.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072026.JPG,Unknown,3341,2923,3,0,R-19.4,Unspecified,0,0,2963,1006,3333,1406,b1a6841c-31ca-46bd-8204-cc76651a110d,2025-05-09,14:38:16,-38.307048099999996,-4.093746899999999,27.619,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072026.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072026.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072026.JPG,2025-05-09 14:38:16,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072026.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072026.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072026.JPG"">G0072026.JPG</a>",CRESCENTE,POINT (576914.6421498747 9547477.037256187),2271,9.999999999930708,22.72,22+720,5.8
CRESCENTE,G0072169.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072169.JPG,Unknown,3341,2923,3,0,R-19.4,Unspecified,0,0,2883,1046,3228,1376,6310033c-776e-4842-bd55-0d9809cc21f4,2025-05-09,14:40:39,-38.30221439997222,-4.094764299972222,26.414,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072169.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072169.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072169.JPG,2025-05-09 14:40:39,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072169.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072169.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072169.JPG"">G0072169.JPG</a>",CRESCENTE,POINT (577451.0903393202 9547364.105032995),2326,9.999999999872019,23.27,23+270,5.8
CRESCENTE,G0072172.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072172.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2367,1151,2557,1317,8a2bb446-4654-4734-9dee-f001380e9260,2025-05-09,14:40:42,-38.30188139997222,-4.0948744,26.651,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072172.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072172.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072172.JPG,2025-05-09 14:40:42,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072172.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072172.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072172.JPG"">G0072172.JPG</a>",CRESCENTE,POINT (577488.0430869454 9547351.901994651),2330,9.999999999733207,23.31,23+310,5.8
CRESCENTE,G0072183.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072183.JPG,Unknown,3341,2923,3,0,A-32b200_100x200_M,Unspecified,0,0,2877,762,3210,1419,ceb576b4-1a80-4ed4-8fb3-3b371cd22180,2025-05-09,14:40:53,-38.30087389997222,-4.095209699972222,27.214,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072183.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072183.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072183.JPG,2025-05-09 14:40:53,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072183.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072183.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072183.JPG"">G0072183.JPG</a>",CRESCENTE,POINT (577599.8443098177 9547314.73924758),2342,9.999999999622675,23.43,23+430,5.8
CRESCENTE,G0072187.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072187.JPG,Unknown,3341,2923,3,0,R-19.4,Unspecified,0,0,2411,1173,2591,1365,eeba942d-cd37-4cf3-bec6-2f7cfcec2647,2025-05-09,14:40:57,-38.300535399999994,-4.0953121,27.395,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072187.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072187.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072187.JPG,2025-05-09 14:40:57,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072187.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072187.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072187.JPG"">G0072187.JPG</a>",CRESCENTE,POINT (577637.4082704236 9547303.386796251),2346,10.00000000022815,23.47,23+470,5.8
CRESCENTE,G0072278.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072278.JPG,Unknown,3341,2923,3,0,BusLTx_50x80_M,Unspecified,0,0,2356,1111,2511,1329,84596c01-b2cb-481b-99e6-d146071298fd,2025-05-09,14:42:28,-38.29891429997222,-4.095358,27.639,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072278.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072278.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072278.JPG,2025-05-09 14:42:28,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072278.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072278.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072278.JPG"">G0072278.JPG</a>",CRESCENTE,POINT (577817.347548897 9547298.155756585),2364,10.000000000070964,23.65,23+650,5.8
CRESCENTE,G0072393.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072393.JPG,Unknown,3341,2923,3,0,A-2b,Unspecified,0,0,2169,1069,2375,1271,44db4515-9b8f-41c0-9862-33eb7026fa37,2025-05-09,14:44:23,-38.29660719997222,-4.095225499972222,28.056,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072393.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072393.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072393.JPG,2025-05-09 14:44:23,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072393.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072393.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072393.JPG"">G0072393.JPG</a>",CRESCENTE,POINT (578073.4508743495 9547312.57867069),2389,9.999999999917556,23.9,23+900,5.8
CRESCENTE,G0072457.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072457.JPG,Unknown,3341,2923,3,0,MQ,Unspecified,0,0,2637,1103,2783,1289,ef41dd9e-2cb0-49b3-b334-35e928bff77f,2025-05-09,14:45:27,-38.29572979997222,-4.095171699972222,29.035,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072457.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072457.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072457.JPG,2025-05-09 14:45:27,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072457.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072457.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072457.JPG"">G0072457.JPG</a>",CRESCENTE,POINT (578170.8484506279 9547318.440495998),2399,10.000000000033848,24.0,24+000,5.8
CRESCENTE,G0072590.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072590.JPG,Unknown,3341,2923,3,0,A-2b,Unspecified,0,0,2448,961,2748,1256,4a6db909-ccc4-4104-92af-bc0953330940,2025-05-09,14:47:40,-38.292401399999996,-4.096010899972222,27.535,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072590.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072590.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072590.JPG,2025-05-09 14:47:40,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072590.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072590.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072590.JPG"">G0072590.JPG</a>",CRESCENTE,POINT (578540.2228331165 9547225.346788136),2438,9.999999999736973,24.39,24+390,5.8
CRESCENTE,G0072662.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072662.JPG,Unknown,3341,2923,3,0,A-8,Unspecified,0,0,2093,1164,2225,1286,fc19faf7-cdca-49c8-98f5-5e80b9db09d4,2025-05-09,14:48:52,-38.28593279997222,-4.101644799972222,24.904,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072662.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072662.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072662.JPG,2025-05-09 14:48:52,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072662.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072662.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072662.JPG"">G0072662.JPG</a>",CRESCENTE,POINT (579257.6900407634 9546601.915101215),2534,10.000000000491433,25.35,25+350,5.8
CRESCENTE,G0072670.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072670.JPG,Unknown,3341,2923,3,0,UNICA,Unspecified,0,0,1423,236,1888,531,315dde13-04e3-42dd-b046-e411e5c658a2,2025-05-09,14:49:00,-38.28520069997222,-4.102372699999999,23.143,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072670.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072670.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072670.JPG,2025-05-09 14:49:00,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072670.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072670.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072670.JPG"">G0072670.JPG</a>",CRESCENTE,POINT (579338.8816634763 9546521.377423512),2545,10.000000000491433,25.46,25+460,5.8
CRESCENTE,G0072672.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072672.JPG,Unknown,3341,2923,3,0,R-19.4,Unspecified,0,0,2141,1193,2247,1297,2f43a6d3-ce40-4972-964d-d7596db5d9d8,2025-05-09,14:49:02,-38.28501849997222,-4.102554499999999,22.43,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072672.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072672.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072672.JPG,2025-05-09 14:49:02,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072672.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072672.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072672.JPG"">G0072672.JPG</a>",CRESCENTE,POINT (579359.0879881815 9546501.262416037),2548,9.999999999182439,25.49,25+490,5.8
CRESCENTE,G0072682.JPG,E:\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\CRESCENTE\G0072682.JPG,Unknown,3341,2923,3,0,R-2,Unspecified,0,0,2573,1106,2848,1356,e028d9df-21a1-4e14-890d-bfe9bf2e788a,2025-05-09,14:49:12,-38.2842908,-4.103385499972222,18.828,,,GoPro,HERO11 Black,DCIM\108GOPRO\G0072682.JPG,,D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072682.JPG,D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072682.JPG,2025-05-09 14:49:12,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\108GOPRO\G0072682.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072682.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\108GOPRO\G0072682.JPG"">G0072682.JPG</a>",CRESCENTE,POINT (579439.7808353695 9546409.32793482),2560,9.99999999904011,25.61,25+610,5.8
DECRESCENTE,G0024198.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024198.JPG,Unknown,3341,2923,3,0,R-28,Unspecified,0,0,3070,1084,3333,1307,53455de3-c1de-4900-8767-fd8e5e08e496,2025-05-09,11:25:36,-38.284557199999995,-4.102920499972222,24.109,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024198.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024198.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024198.JPG,2025-05-09 11:25:36,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024198.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024198.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024198.JPG"">G0024198.JPG</a>",DECRESCENTE,POINT (579410.2562995203 9546460.757469635),2555,9.999999999894602,25.56,25+560,-5.8
DECRESCENTE,G0024211.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024211.JPG,Unknown,3341,2923,3,0,UNICA,Unspecified,0,0,1556,570,1865,711,5ce24004-12bf-4353-9092-0150be6012f7,2025-05-09,11:25:49,-38.28524019997222,-4.102231799999999,26.147,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024211.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024211.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024211.JPG,2025-05-09 11:25:49,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024211.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024211.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024211.JPG"">G0024211.JPG</a>",DECRESCENTE,POINT (579334.5110499328 9546536.957028221),2544,10.000000000574254,25.45,25+450,-5.8
DECRESCENTE,G0024219.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024219.JPG,Unknown,3341,2923,3,0,R-19.6,Unspecified,0,0,2488,1161,2674,1330,58ec3fb4-b5b3-4ca1-873b-f600c2d4fd63,2025-05-09,11:25:57,-38.28577789997222,-4.101703499999999,26.36,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024219.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024219.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024219.JPG,2025-05-09 11:25:57,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024219.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024219.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024219.JPG"">G0024219.JPG</a>",DECRESCENTE,POINT (579274.8782244881 9546595.410819286),2536,9.999999999182439,25.37,25+370,-5.8
DECRESCENTE,G0024229.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024229.JPG,Unknown,3341,2923,3,0,A-32a,Unspecified,0,0,2465,1093,2683,1284,f26fb5bb-2f84-46d7-a6e7-a12c99191941,2025-05-09,11:26:07,-38.2864858,-4.101003399972222,26.128,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024229.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024229.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024229.JPG,2025-05-09 11:26:07,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024229.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024229.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024229.JPG"">G0024229.JPG</a>",DECRESCENTE,POINT (579196.3699472664 9546672.872892374),2525,10.000000000491433,25.26,25+260,-5.8
DECRESCENTE,G0024253.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024253.JPG,Unknown,3341,2923,3,0,UNICA,Unspecified,0,0,2270,1161,2556,1293,cea8cd2f-08e3-44c5-9015-002136293d59,2025-05-09,11:26:31,-38.28836379997222,-4.0991501999999995,25.955,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024253.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024253.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024253.JPG,2025-05-09 11:26:31,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024253.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024253.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024253.JPG"">G0024253.JPG</a>",DECRESCENTE,POINT (578988.0929445546 9546877.918847544),2495,10.0000000005858,24.96,24+960,-5.8
DECRESCENTE,G0024346.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024346.JPG,Unknown,3341,2923,3,0,UNICA,Unspecified,0,0,2320,1216,2570,1348,b11b8728-9723-4ca0-9316-f132c3055b83,2025-05-09,11:28:04,-38.28912969997222,-4.0983928999999995,31.067,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024346.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024346.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024346.JPG,2025-05-09 11:28:04,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024346.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024346.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024346.JPG"">G0024346.JPG</a>",DECRESCENTE,POINT (578903.151732402 9546961.709409803),2483,9.999999999928283,24.84,24+840,-5.8
DECRESCENTE,G0024353.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024353.JPG,Unknown,3341,2923,3,0,R-7,Unspecified,0,0,2683,1102,2961,1366,b3a7e681-59f1-4035-8601-f80a5f4e43f4,2025-05-09,11:28:11,-38.28957119997222,-4.097952399972222,30.035,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024353.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024353.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024353.JPG,2025-05-09 11:28:11,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024353.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024353.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024353.JPG"">G0024353.JPG</a>",DECRESCENTE,POINT (578854.1880245821 9547010.447569558),2476,9.999999999928283,24.77,24+770,-5.8
DECRESCENTE,G0024358.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024358.JPG,Unknown,3341,2923,3,0,A-2a,Unspecified,0,0,2233,1134,2415,1311,d5df1b16-8cea-4fcd-8718-0ddadbe3bc8b,2025-05-09,11:28:16,-38.28989769997222,-4.097632899972222,29.526,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024358.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024358.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024358.JPG,2025-05-09 11:28:16,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024358.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024358.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024358.JPG"">G0024358.JPG</a>",DECRESCENTE,POINT (578817.9775230367 9547045.798540369),2471,9.999999999928283,24.72,24+720,-5.8
DECRESCENTE,G0024401.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024401.JPG,Unknown,3341,2923,3,0,A-2a,Unspecified,0,0,2161,1157,2292,1293,d575df64-fb02-487b-9361-d326925ba569,2025-05-09,11:28:59,-38.293316399999995,-4.095602399972222,30.08,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024401.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024401.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024401.JPG,2025-05-09 11:28:59,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024401.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024401.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024401.JPG"">G0024401.JPG</a>",DECRESCENTE,POINT (578438.6966469485 9547270.593588805),2427,9.999999999736973,24.28,24+280,-5.8
DECRESCENTE,G0024462.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024462.JPG,Unknown,3341,2923,3,0,ATP200_100x200_M,Unspecified,0,0,2488,998,2670,1380,068510f2-7405-44a9-bbb7-41b6c19b2024,2025-05-09,11:30:00,-38.29493659997222,-4.095116099999999,29.883,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024462.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024462.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024462.JPG,2025-05-09 11:30:00,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024462.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024462.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024462.JPG"">G0024462.JPG</a>",DECRESCENTE,POINT (578258.899937498 9547324.509407438),2408,9.999999999852982,24.09,24+090,-5.8
DECRESCENTE,G0024467.JPG,C:\Users\thiagop\Downloads\72 - Projeto Trechos Críticos (PSV)\M01-S01-CE-350-1\SEPARADO\DECRESCENTE\G0024467.JPG,Unknown,3341,2923,3,0,R-19.4,Unspecified,0,0,2624,1234,2824,1430,706b3cd6-c3ab-4d1e-81a8-6c3f2fc54481,2025-05-09,11:30:05,-38.29530849997222,-4.095086299999999,30.172,,,GoPro,HERO11 Black,DCIM\100GOPRO\G0024467.JPG,,D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024467.JPG,D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024467.JPG,2025-05-09 11:30:05,"<img src = ""D:\CE 350 LVC\COMPRIMIDO\100GOPRO\G0024467.JPG"" width=""300"" height=""225""/>",file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024467.JPG,"<a href=""file:///D:/CE 350 LVC/COMPRIMIDO\100GOPRO\G0024467.JPG"">G0024467.JPG</a>",DECRESCENTE,POINT (578217.6215111673 9547327.839889193),2404,10.000000000008995,24.05,24+050,-5.8
